195,35
110,35
195,10.9
110,12.3
206,13
384,15
145,13
140,13
145,38
115,38
126,38
100,38
264,38
264,14
140,14
264,16
140,16
175,18.8
175,16
58,18.8
58,9
58,9
58,9.12
58,9
58,9.12
58,6
57,10
57,11
57,11
57,11
57,11
57,11
57,10
89.6,13
118,20.3
101,20.3
140,14
101,14
129,14
253,15
253,6
253,54.5
253,54.5
253,45
275,43
275,45
137,42
137,42
52,22
137,20
176,19
115,17
115,15
111,15
115,10.5
111,15
101,10.5
114,15
148,10.5
148,13
247,13
148,13
247,13
144,13
94,13
125,13
125,62
128,62
128,95
128,62
235,95
55,22
226,22
226,12
165,12
317,12
165,12
162,12
162,12
52,12
145,13
115,17.5
126,13
100,17.5
181,13
181,21
110,17
181,17
110,17
181,17
110,17
130,17
130,17
130,45.8
130,45.8
130,79.1
130,52
130,79.1
256,91
256,41
255,4.7
256,7.7
255,7
90,5
46,8
141,8
141,11
141,17.1
141,11
141,17.1
141,19
141,10
145,12.3
162,12.3
145,14
162,16
152,14
209,8
154,8
154,100
154,100
154,54
154,54
154,54
154,54
270,100
270,14
290,14
425,12
290,70
302,70
150,66
72.2,66
116,66
90,44
79,44
90,66
92,66
92,66
110,66
270,66
110,66
270,66
201,62.5
118,86
100.6,132
100.6,79
148,132
220,81
220,86
240,16
240,7.8
240,14
240,14
220,26
385,10
385,10
385,170
113,170
385,170
280,170
280,170
160,170
160,170
160,130
300,130
300,121
160,121
160,121
160,110
160,128
160,121
160,121
160,121
235,121
240,121
301,110
235,128
310,123
220,123
240,123
110,123
61.3,123
99,123
120,123
100,26.3
90,26.3
90,26.3
430,26.3
430,26.3
430,26.3
430,26.3
430,32
430,32
430,32
400,32
400,32
382,32
382,32
382,31.9
370,31.9
300,50
382,25
382,50
382,132
382,132
382,20.6
350,55
300,30
400,55
400,50
400,50
400,120
400,120
400,120
400,120
410,120
410,110
400,110
400,110
400,110
500,120
300,120
112,110
112,110
112,101
112,101
112,136
112,136
112,136
114.5,136
114.5,101
170,97
110,97
170,97
303,97
303,97
84.3,97
278,97
70,97.9
278,97.9
250,290
250,290
450,290
450,290
450,97.9
450,161.8
450,161.8
530,115
530,97
450,115
450,97
450,115
450,44.3
450,44.3
530,46
530,140
509,46
509,140
415,140
415,134
415,134
415,55
509,103
380,55
380,240
380,240
380,142.9
380,103
380,30.9
380,103
499,30.9
499,70
1060,85
1060,94
1060,94
1060,94
499,94
472.8,94
472.8,86.2
500,86.2
380,54
500,121
380,54
500,85
168,100
168,70.3
220,70.3
390,57.5
220,100
390,57.5
390,85
406.6,85
406.6,41.4
430,41.4
411,48
430,121
950,48
950,121
306,48
411,3
185,3
411,3
185,3
300,17
400,17
330,17
330,17
330,17
330,110
330,11
323,25.5
323,25.5
440,17
382,17
460,17
440,25
509,11
354.4,26.3
354.4,26.3
310,26.3
438,26.3
310,26.3
420,26.3
420,26.3
168.6,17
168.6,17
220,21
382,30
220,21
382,15
220,15
65,14
7,12
7,12
7,12
7,12
51.7,12
51.7,12
122,13.6
122,13.6
122,12
350,12
139,12
167.6,12
167.6,12
122,13.6
122,13.6
122,13.6
202,13.6
139,13.6
175.3,13.6
175.3,13.6
175.3,14
175.3,14
175.3,14
175.3,14
175.3,14
51.7,14
51.7,14
51,19
76,19
51,19
44,19
44,19
140,19
113,19
113,13
113,13
113,13
141,13
141,13
147.5,13
147.5,13
113,18
113,18
113,18
141,18
141,11.8
139.4,11.8
139.4,11.8
139.4,11.8
139.4,11.8
139.4,11.8
139.4,11.8
139.4,18
60.9,18
60.9,18
60.9,18
60.9,11.2
60.9,11.2
60.9,8
60.9,8
161.5,8
161.5,11
161.5,11
161.5,15
161.5,15
161.5,3
161.5,3
52.9,3
52.9,3
52.9,3
52.9,10
52.9,10
52.9,10
52.9,10
65,10
36,10
36,10
36,16.2
36,16.2
157.2,16.2
157.2,16.2
157.2,16.2
157.2,16.2
157.2,16.2
157.2,10
157.2,10
36,10
36,10
65,10
36,10
65,10
36,12.8
65,12.8
134.7,12.8
134.7,12.8
82,12.8
82,12.8
82,12.8
131,82
131,84
45.8,82
45.8,100
18,100
18,55.7
18,84
18,55.7
18,86
127,54
127,85
127,85
127,43
127,43
127,43
127,89
148.1,146
148.1,89
148.1,76
148.1,46
148.1,43
148.1,46
148.1,89
127,146
127,18
127,2
127,39
127,43
127,39
127,65
51.4,21
51.4,25
51.4,25
51.4,25
51.4,21
51.4,21
51.4,29
274,35
394,35
274,48.2
509,48.2
509,25
262,13.2
394,24
262,24
360,29
209,18
223,18
223,22
184,12
184,24
184,24
220,11.4
215,12
220,11.4
142,13
235,19
184,24
235,24
220,11.4
215,18
90,11.4
240,13
371,19
163,18
371,18
140,18
293,18
110,18
110,18
110,18
146,24
146,24
120,24
260,20
124,20
120,20
150,24
141,15
175.5,12
175.5,28
124,15
124,12.3
124,17
340,12
286,15
400,7.7
400,10
256,7.7
256,12
256,9
370,15
227,7.7
400,15
400,7.7
232,12
324,9
232,14
170,14
399,30
400,17
400,17
232,17
241,14
232,14
170,14
399,24
241,22
241,24
241,8
241,8
241,14
241,12.2
241,13
483,12.2
483,13
281,22
281,14
281,20
281,13
483,20
370,13
300,22
350,10.9
282,10.9
253,24
380,24
296,24
370,24
142,10.9
161,14
142,14
120,12
224,13
370,12
142,8
265,8
142,11.8
120,8
224,11.8
292,4
292,4
310,11.8
310,4
310,11.8
310,4
292,4
320,14.7
320,14.7
450,14.7
471,14.7
483,14.7
450,14.7
412,14.7
320,13
252,13
364,14
252,14
310,14
412,14
320,13
317,14
310,14
317,15
310,13
412,15
240,8
240,8
515,8
515,13.2
515,8
515,13.2
240,4
320,4
320,13.2
236,4
269,13.2
236,4
270,4
270,14.7
187,14.7
139,20
187,20
120,14
120,14
187,14
120,14
187,20
120,15
120,15
334.8,11
334.8,11
334.8,11
334.8,7
334.8,11
334.8,7
334.8,7
238,7
238,7
296,7
296,11
296,11
296,11
238,11
320,11
290,11
260,11
269,11
243,11
270,20
270,20
139,20
268,20
139,20
103,20
120,20
120,14
268,14
120,31
103,31
120,31
120,34
334.8,34
334.8,16
264,16
264,16
296,16
296,16
296,8
296,8
264,16
150,16
150,16
144,16
144,16
144,8
230,8
250,19
80,19
80,19
80,19
80,19
80,19
250,19
250,14
250,30
250,31
250,31
250,31
250,34
250,34
250,16
264,16
264,16
264,16
264,16
264,8
264,8
264,16
320,16
320,16
451,16
451,16
451,8
450,8
400,25
199,25
199,25
199,25
199,25
199,25
160,25
160,14
199,19
199,43
199,43
199,43
199,10
160,43
160,27
350,27
350,27
350,6
350,43
350,6
350,6
350,6
320,6
530,43
451,9.6
451,9.6
451,47
450,47
400,47
199,47
199,9.6
199,8
199,8
199,20.7
160,35
160,20.7
199,25
199,23
199,23
199,23
199,23
160,23
160,23
401,23
401,23
401,34
401,34
401,34
401,34
401,34
320,34
350,34
322,9.6
322,9.6
322,37
340,37
500,37
171,37
171,9.6
171,11
240,11
500,10
240,9.06
240,4
240,9
240,6
500,6
193,6
193,3
354,9
354,3
354,3
354,3
193,3
620,3
620,11.3
600,11.3
530,8
446,8
620,8
620,8
296,9
296,11
296,11
296,11.5
296,11
296,11.5
296,11
491,11
491,11
491,10
491,9.06
491,10
491,9.06
491,4
193,9
193,6
565,6
565,6
565,6
565,3
193,9
220,3
220,3
140,3
162,3
171,3
160,3
185,11.3
90,8
90,8
90,8
90,8
159,9
90,28.2
90,28.2
90,11.5
90,11
90,11.5
223.6,11
223.6,20
370,4
370,4
370,4
370,16.5
208,4
178,9
178,9
133,9
178,9
133,9
450,9
450,9
220,9
192,9
140,9
162,9
171,9
160,9
185,9
90,9
90,6.5
90,6.5
90,6.5
90,6.5
159,6.5
90,6.5
90,6.5
90,11
90,11
90,11
90,11
223.6,11
370,12
370,14
370,7
370,7
208,7
405,7
405,7
133,13
178,13
133,13
450,13
276,13
334,13
334,13
180,13
334,13
242,12.7
180,12.7
185,12.7
159,12.7
159,12.7
159,12.7
159,12.7
159,12
159,12
159,12
208,12
208,12
208,12
208,12
208,11
208,10
208,10
216,11
216,10.1
216,7
216,8
216,12
216,12
216,9.66
230,8
230,9.66
230,8
230,8
230,11
260,11
233,11
128,11
128,11
128,10
128,10
128,25
316,25
316,24.3
316,12
316,24.3
316,8
316,25
316,13.6
316,13.6
316,10
247,14
247,10
247,14
247,11
247,9
247,12
247,9
252,12
252,14
252,10
252,14
252,12
252,14
252,12
290,14
210,10
297,13
235,13
289,13
250,13
266,13
220,10
220,10
220,32
146,18
220,10
236,18
236,10
222,20
222,20
222,20
222,24
222,21
247,18
247,18
340,18
340,18
799,18
260,18
799,18
286,57
340,57
242,26
242,26
210,26
260,26
194,57
160,14
231,14
145,14
173,14
145,14
173,11
180,11
187,13
244,13
173,9
244,13
173,9
180,8
187,8
150,15
150,15
150,15
150,15
150,15
240,8
240,8
166,11.7
241,11.7
166,8
241,9.23
240,8
230,8
280,9.23
280,15
220,15
440,9
242,15
242,9
242,15
242,15
242,19
242,19
242,38
303,38
303,38
307,71
307,71
307,35
307,35
303,35
217,35
217,35
184,57
203,57
203,35
210,35
200,35
176,35
176,35
130,57
176,57
130,17
200,10
200,12
224,8
224,12
224,8
224,11
224,17
200,17
200,8
177.4,8
177.4,15
170,10
136,22
170,22
170,27.3
136,18
224,27.3
224,22
130,22
224,12
130,12
224,12
224,17
274,22
274,18
199,18
199,18
199,17
330,22
282,32
172,32
172,32
172,32
172,32
172,8.16
310,8.16
310,20
172,20
172,20
172,20
172,8.16
172,22
310,22
310,25
240,18
136,27.3
140,22
164,22
145,12
140,12
187,12
262,17
262,22
110,18
164,18
164,18
230,17
56,22
360,32
360,32
264,32
177,32
205,32
360,32
200,32
98,8.4
98,8.4
98,42
210,20
270,24.7
166,20
166,8.4
166,10
210,10
270,14.9
490,11
490,14.9
490,11
490,20
490,11.2
245,11.2
245,8
195,8
195,8
195,10
195,10
245,7
360,7
250,15
205,7
177,15
205,7
360,7
200,7
98,7
98,5.9
98,7
210,5.9
270,7
166,7
166,9
166,9
210,5.9
270,9
490,5.9
490,9
490,5.9
490,8
490,11
490,12.6
490,9
146,12.6
146,8
253,8
195,37
253,37
195,120
146,27
210,27
210,37
333,15
309,35.1
237,22
190,19
200,18
243,19
243,34
304,45
304,35.1
304,22
130,32
130,25
78,32
78,34
223,45
78,29
223,29
84,32
84,29
264,32
264,29
223,32
264,29.1
223,13
84,29.1
84,13
334,29.1
334,21
223,9
334,9
223,9
334,6
223,14
100,7
116,7
280,8.66
109,10
129,8.66
100,10
158,11
270,9
270,9
287,9
289,9
289,9
260,9
314,9
256.5,9
210,9
165,13.2
161,9
165,13.2
240,9
250,9
256.5,13.2
210,13.2
249,13.2
248,13.2
249,13.2
240,13.2
250,13.2
312,10
312,10
249,10
312,10
249,10
312,11
249,11
379,40
421,25
379,40
421,40
379,40
360,22
240,44
306,40
166,40
220,40
300,40
187,40
187,15
380,15
230,34
191,34
380,34
253,34
163,34
163,41
163,41
163,47
163,47
163,34
163,34
163,34
163,41
228,41
163,26
228,26
163,88
163,26
228,88
228,88
228,88
228,37
228,37
228,20.8
228,37
230,20.8
230,36
380,36
230,59
230,59
253,64.9
253,62
150,64.9
600,54
550,55
550,42
550,42
110,90.6
500,42
550,90.6
550,63
550,77
550,61
550,61
230,90.6
230,61
369,90.6
369,63
468,77
369,69
369,69
456,69
456,69
369,69
369,69
468,69
369,59
369,79
456,60
456,62
449,64.9
449,54
130,55
449,81
130,81
130,90.6
130,42
501,90.6
501,63
440,77
501,90.6
418,61
76,90.6
76,63
470,77
470,80
489,69
554,90.6
489,69
500,90.6
539,151
310,151
310,68
466,151
310,68
466,68
290,68
711,68
522,151
522,68
466,68
522,68
466,103
290,33
711,103
610,33
610,103
610,59
610,59
610,38
610,81
610,81
470,81
560,11
530,54
554,54
489,52
500,54
539,22.9
379,86
379,11
466,17
310,17
466,52
290,80
711,22.9
466,86
522,11
466,17
290,17
711,80
466,83
610,83
466,83
610,17
466,41
390,41
390,95
494,95
390,95
494,95
800,95
800,64
494,64
390,64
494,64
800,64
800,64
20,64
390,64
287,64
390,64
287,64
470,64
470,64
196,64
376,34
376,34
380,34
300,15.8
210,15
210,15
420,34
210,15.8
549,15
550,17
300,13
310,13
310,8.66
420,13
354,8.66
549,6
550,10
300,9
310,9
310,9
364,9
364,9
364,5
364,10
310,13
45,13
45,13.2
272,13
272,13.2
272,5
272,10
272,14
152,14
152,13.2
152,14
152,13.2
152,14
152,13.2
152,86
152,80
152,80
152,80
152,80
152,22
152,22
152,17.7
276,22
276,17.7
230,19
276,30
271,23.4
230,14
230,11.7
330,15
230,11.7
276,14
271,27
230,23.4
237,23.4
198,11.7
198,21
191,11.7
198,14
191,27
170,77
194,77
107,24
107,24
107,24
107,24
107,77
110,30
183,30
186,28.5
186,30
228,28.5
186,25
228,25
110,20
183,20
218,20
218,20
228,20
218,19
228,19
218,29
228,29
670,29
670,29
475,29
475,19
475,19
475,15
235,15
235,15
280,15
226,15
210,129
220,129
250,129
340.4,129
95,129
160,110
123,110
200,50
130,50
265,25.4
340.4,50
340.4,25.4
160,34
204,34
200,50
130,50
265,25.4
670,50
670,25.4
248,34
248,34
248,10.4
248,10.4
670,10.4
300,10.4
300,10.4
185,10.4
300,10.4
185,20
150,20
150,20
167,20
167,20
167,11
167,14
167,20.4
130,16.2
130,12
280,16.2
280,16
280,13
280,20.4
280,17
130,17
130,17
330,16
330,13
330,14
330,14
330,16.2
840,14
840,16.2
840,14
840,14
840,14
940,14
940,11
255,12
255,11.8
309,3
255,7
309,14.3
310,14.3
657,5.92
255,9
255,5.92
309,3
255,7
309,14.3
310,14.3
657,11.2
257,12
257,11.2
257,3
257,7
257,25
257,25
257,11.2
450,25
290,11.2
300,25
407,25
407,13
380,13
400,13
459.2,13
232,13
188,13
232,13
510,16
344,16
459.2,14.2
317,14
317,14.2
317,21
510,9
344,8
442,8
442,8
232,8
442,8
232,13
442,13
442,16
390,16
204,12
220,14
355,12
273,13
170,13
266,15
398,15
398,15
125,15
180,15
125,15
120,15
214,43
398,43
398,32.7
235,38
253,32.7
235,36
120,36
214,33
587,33
587,33
235,33
587,33
235,33
587,33
587,30
389,30
389,33
389,33
389,33
389,33
389,30
389,16
470,16
470,20
345,20
414,20
345,20
460,20
400,18
183,18
183,17
281,18
183,17
281,11
330,11
400,18
561,18
561,17
173,18
389,17
173,11
330,11
400,36
455,36
455,17
455,19
455,17
455,19
455,36
455,29
740,25
740,6.78
394,26
628,6.78
394,23
580,9
580,29.6
508,29.6
508,11.7
508,21
508,11.7
508,23
508,23
508,29.6
635,29.6
635,11.7
508,21
508,11.7
508,23
508,23
635,11.7
560,11.7
560,11.7
478,11.7
478,11.7
478,11.7
478,11.7
478,11.7
388,11.7
388,11.7
429,11.7
388,11.7
429,11.7
420,11.7
420,36
388,36
388,26
429,26
388,26
429,26
420,26
420,19
562,10
562,8.71
429,19
426,8.71
429,5
426,5
562,16
590,16
490,16
177,16
523,16
177,16
450,16
249,32.1
602,32.1
602,16
220,16
389,16
220,16
350,32.1
350,14
602,14
602,14
220,14
389,14
220,14
350,14
350,23
220,23
220,23
220,23
220,23
220,20
220,10
220,18
220,18
220,13.4
220,18
220,13.4
220,16
220,16
220,8
562,8
562,18
399,18
399,18
399,16
399,16
399,14
490,14
280,11
240,11
450,11
243,9
240,6
250,14.3
363,7
363,7
363,7
363,4
363,4
363,14.3
363,11
387,11
387,11
363,4
363,4
363,9
363,9
387,9
14,9
14,9
14,9
14,9
14,20
14,20
14,11.7
9.8,14
9.8,11.7
9.8,8
9.8,8
9.8,6.78
9.8,9
9.8,6.78
320,6
320,6
320,6.78
320,9
320,6.78
310,6
400,8.9
224,12
224,12
228,6.78
224,12
228,6.78
200,12
400,6.78
283,45
283,26
283,30.8
224,22
283,22
200,27
400,27
310,36.2
219,17
227,36.2
227,27
227,27
170,17
200,17
316.3,36.2
108,17
108,36.2
108,27
86,17
200,13
316.3,13
213,17
213,17
213,17
86,13
200,20
183,9
183,8.4
183,12
183,8.4
183,13
183,13
183,9
300,8.87
300,17
220,8.87
269,13
220,13
280,19
280,19
177,19
128,19
177,19
200,19
200,19
177,4
128,4
177,3
200,3
202,3
217,3
217,3
177,3
217,3
177,2
217,2
177,2
376,3
353,3
342,3
360,3
353,2
301,2
301,2
377,3
196,3
377,8
330,8
330,8
500,8
500,8
377,8
196,8
377,26
330,26
500,31.6
260,26
260,31.6
203,26
203,31.6
203,17
260,17
200,17
130,17
120,17
136,17
120,17
220,17
200,17
130,17
224,17
191,17
224,17
220,17
200,15
224,8
224,16
224,12
224,10.6
224,5
224,12
224,8
468,8
468,18
468,8
468,9
468,4
530,4
530,11
248,11
248,18
248,11
530,9
530,4
530,4
530,10
248,10
248,10
248,10
530,10
530,10
318,10
318,14
318,16
318,12
318,12.5
318,8
318,8
353,8
353,8
293,10.8
353,8
397,10.8
353,7
397,7
196,11
196,11
196,10.8
196,11
196,10.8
196,7
196,7
196,13
196,13
196,24
196,13
196,10.8
196,13
196,10.8
150,15
320,11
280,9.69
329,15
263,9.69
320,3
320,11
184,10
184,7.4
284,10
184,7.4
284,2
230,10
320,12
395,7.4
395,15
284,7.4
395,2
284,10
230,16
320,16
236,7.4
236,16
236,7.4
236,16
236,7.4
236,26
236,26
396,26
394,26
395,26
427,26
440,26
400,24
220,24
220,27.8
270,24
220,27.8
270,24
300,27.8
400,21
372,21
372,24
270,24
372,24
270,24
300,21
400,9
435,12
435,11
270,11
435,11
270,13
435,14
270,11
320,11
223,11
288,11
279,11
288,6
260,11
231,11
155,11
87,11
155,11
87,11
150,6
222,11
280,12
262,12
150,12
222,18
306,21
306,16
306,16
306,16
350,16
350,16
350,14
350,14
350,27
350,27
350,16
303,16
303,16
166,14
303,14
